Episode,Total Reward,Total Cost,Invalid Actions,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,,,2854,wind,0,12509200,44678299
,,,,,11266,wind,0,12555546,44631953
,,,,,3731,wind,0,12579500,44607999
,,,,,12740,wind,0,12621712,44565787
,,,,,4821,wind,0,12667084,44520415
,,,,,15736,solar,0,13163459,44024040
,,,,,12029,wind,0,13247135,43940364
,,,,,11740,solar,0,13726220,43461279
,,,,,7568,solar,0,14237226,42950273
,,,,,7718,wind,0,14264033,42923466
,,,,,11953,wind,0,14284216,42903283
,,,,,11129,wind,0,14390998,42796501
,,,,,2822,wind,0,14444964,42742535
,,,,,3241,wind,0,14480640,42706859
,,,,,4255,solar,0,14976920,42210579
,,,,,4127,solar,0,15489920,41697579
,,,,,9853,wind,0,15513115,41674384
,,,,,12146,wind,0,15558540,41628959
,,,,,3030,wind,0,15586536,41600963
,,,,,6426,wind,0,15628743,41558756
,,,,,7530,wind,0,15655175,41532324
,,,,,10427,wind,0,15703549,41483950
,,,,,8150,wind,0,15747366,41440133
,,,,,3031,wind,-2,15747366,41440133
,,,,,5722,wind,0,15788215,41399284
,,,,,5734,wind,0,15850533,41336966
,,,,,3136,wind,0,15871239,41316260
,,,,,11728,wind,0,15912092,41275407
,,,,,13315,solar,0,16465087,40722412
,,,,,5636,wind,0,16613777,40573722
,,,,,11242,wind,0,16668167,40519332
,,,,,3145,wind,0,16708506,40478993
,,,,,16160,wind,0,16749994,40437505
,,,,,15145,wind,0,16763271,40424228
,,,,,12422,solar,0,17287481,39900018
,,,,,10526,solar,0,17796016,39391483
,,,,,2845,wind,0,17825561,39361938
,,,,,3640,solar,0,18298281,38889218
,,,,,4835,solar,0,18769006,38418493
,,,,,9928,wind,0,18844986,38342513
,,,,,5170,wind,0,18928240,38259259
,,,,,15424,solar,0,19418630,37768869
,,,,,3132,wind,0,19444437,37743062
,,,,,14246,wind,0,19448236,37739263
,,,,,4144,wind,0,19468149,37719350
,,,,,11952,solar,-2,19468149,37719350
,,,,,12339,wind,0,19476197,37711302
,,,,,7932,wind,0,19500290,37687209
,,,,,7829,wind,0,19581430,37606069
,,,,,7441,wind,0,19598370,37589129
,,,,,15325,wind,0,19604588,37582911
,,,,,12831,solar,0,20096593,37157817
,,,,,14263,solar,0,20599998,36791237
,,,,,12257,wind,0,20623216,36770961
,,,,,2656,wind,0,20659341,36736449
,,,,,9222,solar,0,21193906,36346544
,,,,,12548,wind,0,21258794,36288225
,,,,,7324,wind,0,21301678,36247974
,,,,,8931,wind,0,21338929,36213911
,,,,,15123,solar,0,21824094,35877616
,,,,,7932,wind,-2,21824094,35877616
,,,,,14063,wind,0,21861362,35848827
,,,,,7941,wind,0,21879249,35832779
,,,,,4728,wind,0,21948945,35768702
,,,,,3460,wind,0,21982320,35738587
,,,,,11952,solar,-2,21982320,35738587
,,,,,5349,wind,0,22018596,35707933
,,,,,7925,wind,0,22055761,35675069
,,,,,9646,wind,0,22069627,35663447
,,,,,12522,wind,0,22175798,35577631
,,,,,10323,wind,0,22250866,35514869
,,,,,3471,solar,0,22773746,35275766
,,,,,17843,solar,0,23294821,35024582
,,,,,10215,solar,0,23848101,34763557
,,,,,10144,wind,0,23915874,34706881
,,,,,13963,solar,0,24419849,34465019
,,,,,11947,solar,0,24898269,34238164
,,,,,13821,wind,0,24963396,34186240
,,,,,11141,wind,0,25024532,34136883
,,,,,10366,wind,0,25062053,34106575
,,,,,14759,wind,0,25093200,34082605
,,,,,3723,wind,-2,25093200,34082605
,,,,,15842,wind,0,25122216,34059608
,,,,,3341,wind,0,25186745,34000248
,,,,,2940,wind,0,25220162,33969156
,,,,,12655,wind,0,25243000,33951766
,,,,,14659,solar,0,25744315,33714002
,,,,,17542,wind,0,25777651,33687972
,,,,,11443,wind,0,25829228,33648212
,,,,,17854,wind,0,25868323,33618310
,,,,,6744,wind,0,25872446,33614309
,,,,,15432,solar,0,26357991,33437835
,,,,,6643,wind,0,26379011,33419405
,,,,,12934,wind,0,26411630,33394314
,,,,,14432,wind,0,26425346,33384119
,,,,,3638,wind,0,26454938,33356923
,,,,,9741,solar,0,26911128,33188878
,,,,,12552,wind,0,26944825,33164392
,,,,,11640,wind,0,26967123,33147302
,,,,,16153,solar,0,27458558,32966045
,,,,,5241,wind,0,27467614,32957070
,,,,,6850,solar,0,27957434,32810823
,,,,,6744,wind,-2,27957434,32810823
,,,,,2744,wind,0,27978357,32791833
,,,,,7344,wind,0,27978996,32791195
,,,,,6744,wind,-2,27978996,32791195
,,,,,11241,wind,0,28063881,32730488
,,,,,7932,wind,-2,28063881,32730488
,,,,,10030,wind,0,28215113,32616876
,,,,,13964,solar,0,28720703,32478577
,,,,,5541,wind,0,28749464,32454910
,,,,,10244,wind,0,28817057,32404113
,,,,,4054,solar,0,29309822,32288097
,,,,,5144,wind,0,29323315,32275392
,,,,,15631,wind,0,29357850,32251294
,,,,,5437,wind,0,29388920,32225776
,,,,,15433,wind,0,29430955,32196377
,,,,,7350,wind,0,29451371,32180687
,,,,,9745,wind,0,29484425,32155837
,,,,,7441,wind,-2,29484425,32155837
,,,,,1557,solar,0,29993530,32033960
,,,,,2550,wind,0,30020023,32010508
,,,,,14553,solar,0,30505948,31872592
,,,,,15332,solar,0,30991398,31739831
,,,,,6668,solar,0,31517508,31604312
,,,,,7143,wind,0,31521254,31600861
,,,,,4625,wind,0,31553818,31571971
,,,,,9843,wind,0,31621816,31520869
,,,,,14618,solar,0,32160086,31372535
,,,,,12854,solar,0,32646676,31240276
,,,,,14749,solar,0,33142766,31100536
,,,,,9636,wind,0,33176305,31075318
,,,,,9859,wind,0,33207234,31053262
,,,,,8262,solar,0,33704654,30922548
,,,,,17954,wind,0,33753772,30887674
,,,,,13964,wind,-2,33753772,30887674
,,,,,17852,solar,0,34230292,30756960
,,,,,6138,wind,0,34270350,30724216
,,,,,11844,solar,0,34749150,30597865
,,,,,6041,wind,0,34778091,30574786
,,,,,6740,wind,0,34808799,30550348
,,,,,12051,wind,0,34828987,30538059
,,,,,4429,solar,0,35329352,30450107
,,,,,5738,wind,0,35344174,30437917
,,,,,6940,wind,0,35361716,30423635
,,,,,9834,wind,0,35396858,30398439
,,,,,13957,solar,0,35887913,30303818
,,,,,6726,wind,0,35966911,30241804
,,,,,4545,wind,-2,35966911,30241804
,,,,,15725,solar,0,36464711,30151650
,,,,,12461,solar,0,36962131,30060427
,,,,,4744,wind,0,36977554,30046384
,,,,,6740,wind,-2,36977554,30046384
,,,,,2345,solar,0,37478964,29963827
,,,,,1557,solar,-2,37478964,29963827
,,,,,6145,wind,0,37516064,29934443
,,,,,4420,wind,0,37564829,29897380
,,,,,16141,solar,0,38070609,29804817
,,,,,17344,solar,0,38572304,29711167
,,,,,5047,wind,0,38588577,29696414
,,,,,18051,wind,0,38627757,29670062
,,,,,17650,wind,0,38662299,29646864
,,,,,3726,wind,0,38707607,29608205
,,,,,10618,solar,0,39253762,29509360
,,,,,13957,solar,-2,39253762,29509360
,,,,,2962,wind,0,39299973,29471956
,,,,,5569,solar,0,39823328,29383119
,,,,,8850,wind,-2,39823328,29383119
,,,,,9862,solar,0,40326828,29292323
,,,,,15527,solar,0,40805913,29204839
,,,,,15631,wind,-2,40805913,29204839
,,,,,4637,wind,0,40861807,29157377
,,,,,14619,wind,0,40915907,29118859
,,,,,13816,wind,0,40978735,29074120
,,,,,13719,wind,0,41093538,28992397
,,,,,3847,wind,0,41119670,28969556
,,,,,15534,wind,0,41133984,28960333
,,,,,3245,solar,0,41612309,28879901
,,,,,7929,wind,0,41633503,28862798
,,,,,1758,solar,0,42139188,28797568
,,,,,6640,wind,0,42185584,28763381
,,,,,1656,solar,0,42692789,28711046
,,,,,12120,solar,0,43230489,28643955
,,,,,14540,solar,0,43725724,28582014
,,,,,6934,solar,0,44173649,28530715
,,,,,10618,solar,-2,44173649,28530715
,,,,,15631,solar,-2,44173649,28530715
,,,,,14719,wind,0,44213771,28504002
,,,,,8333,wind,0,44259690,28473602
,,,,,11460,wind,0,44287749,28457949
,,,,,11528,solar,0,44777189,28396391
,,,,,15034,solar,0,45270334,28334806
,,,,,12661,wind,0,45291442,28323269
,,,,,3824,wind,0,45330759,28291050
,,,,,18052,solar,0,45829319,28230035
,,,,,14344,wind,0,45833156,28228184
,,,,,9859,wind,-2,45833156,28228184
,,,,,14022,wind,0,46005623,28122811
,,,,,5454,solar,0,46497533,28069198
,,,,,4257,wind,0,46577143,28007347
,,,,,3424,wind,0,46618507,27973505
,,,,,2829,solar,0,47117257,27922487
,,,,,2550,wind,-2,47117257,27922487
,,,,,11443,wind,-2,47117257,27922487
,,,,,4039,wind,0,47153795,27892454
,,,,,17742,wind,0,47184997,27872484
,,,,,2252,solar,0,47685932,27821071
,,,,,2852,solar,0,48174327,27771102
,,,,,4945,wind,0,48194490,27753906
,,,,,11527,wind,0,48260495,27712935
,,,,,14726,solar,0,48736730,27652574
,,,,,3350,wind,0,48788337,27612338
,,,,,15526,solar,0,49275402,27550912
,,,,,2550,wind,-2,49275402,27550912
,,,,,5822,wind,0,49328629,27511720
,,,,,11931,solar,0,49821489,27450041
,,,,,16556,wind,0,49874548,27419089
,,,,,10567,solar,0,50384698,27387810
,,,,,15836,solar,0,50881928,27356531
,,,,,13032,wind,0,50926817,27330374
,,,,,15333,wind,0,50968337,27306810
,,,,,10115,solar,0,51521427,27272902
,,,,,14663,solar,0,52030437,27240772
,,,,,15632,solar,0,52519877,27209916
,,,,,7329,wind,0,52550699,27188023
,,,,,11432,wind,0,52667832,27119460
,,,,,2931,wind,0,52695959,27096983
,,,,,6335,wind,0,52780663,27037727
,,,,,11031,wind,0,52846033,26999548
,,,,,3047,wind,0,52860522,26987264
,,,,,13964,solar,-2,52860522,26987264
,,,,,12335,solar,0,53345212,26955527
,,,,,15961,solar,-2,53345212,26955527
,,,,,16141,wind,-2,53345212,26955527
,,,,,14344,wind,-2,53345212,26955527
,,,,,16741,wind,0,53397004,26924345
,,,,,10618,solar,-2,53397004,26924345
,,,,,6832,solar,-2,53397004,26924345
,,,,,1758,solar,-2,53397004,26924345
,,,,,10328,solar,0,53893379,26890653
,,,,,3645,solar,0,54368759,26863682
,,,,,3625,wind,0,54412788,26829241
,,,,,11744,wind,0,54456568,26803731
,,,,,9962,wind,0,54487886,26785603
,,,,,3160,wind,0,54532451,26752666
,,,,,11132,wind,0,54730333,26636171
,,,,,2932,wind,0,54756976,26614803
,,,,,15725,wind,-2,54756976,26614803
,,,,,7451,wind,0,54756976,26614803
,,,,,12119,wind,0,54838405,26563382
,,,,,11048,wind,0,54900480,26527136
,,,,,8444,wind,0,54984637,26474612
,,,,,4046,wind,0,55006883,26456514
,,,,,10567,solar,-2,55006883,26456514
,,,,,5046,wind,0,55049863,26422866
,,,,,5422,wind,0,55085121,26397932
,,,,,12523,solar,0,55604011,26363447
,,,,,15549,solar,0,56097536,26330622
,,,,,8251,wind,0,56138198,26306978
,,,,,9032,wind,0,56171987,26285886
,,,,,7847,wind,0,56198660,26266849
,,,,,8352,wind,0,56223708,26252439
,,,,,5730,wind,0,56259958,26226823
,,,,,14745,wind,0,56270209,26221383
,,,,,16255,wind,0,56298257,26205227
,,,,,7424,wind,0,56315751,26192494
,,,,,5744,wind,0,56366969,26156529
,,,,,2929,wind,0,56394806,26134270
,,,,,3847,wind,-2,56394806,26134270
,,,,,17852,solar,-2,56394806,26134270
,,,,,4444,wind,0,56426205,26109328
,,,,,9553,wind,0,56451021,26095055
,,,,,10431,wind,-2,56451021,26095055
,,,,,13725,solar,0,56935521,26063265
,,,,,5454,solar,-2,56935521,26063265
,,,,,12120,solar,-2,56935521,26063265
,,,,,11134,wind,0,57051316,25995490
,,,,,2951,wind,0,57088350,25968000
,,,,,5454,solar,-2,57088350,25968000
,,,,,13022,wind,0,57298235,25843997
3,90.77728397457147,-1998562.6960485368,37,0.931225,,,,,
,,,,,6426,solar,0,500555,56686944
,,,,,13535,solar,0,994365,56193134
,,,,,15651,wind,0,1039840,56147659
,,,,,4226,solar,0,1559205,55628294
,,,,,13844,solar,0,2045035,55142464
,,,,,13954,wind,0,2063054,55124445
,,,,,10845,wind,0,2183738,55003761
,,,,,3341,wind,0,2248267,54939232
,,,,,9653,wind,0,2276747,54910752
,,,,,11635,wind,0,2324675,54862824
,,,,,15035,solar,0,2821620,54365879
,,,,,12133,solar,0,3300990,53886509
,,,,,13051,wind,0,3314147,53873352
,,,,,5649,wind,0,3366646,53820853
,,,,,14240,solar,0,3856181,53331318
,,,,,9467,wind,0,3914334,53273165
,,,,,14724,wind,0,3979763,53207736
,,,,,12246,wind,0,4024110,53163389
,,,,,12531,wind,0,4056233,53131266
,,,,,2930,wind,0,4086091,53101408
,,,,,15723,solar,0,4590636,52596863
,,,,,3646,solar,0,5067346,52120153
,,,,,12762,wind,0,5093615,52093884
,,,,,8150,wind,0,5137433,52050066
,,,,,12131,wind,0,5215353,51972146
,,,,,12533,wind,0,5228462,51959037
,,,,,4967,solar,0,5744027,51443472
,,,,,9027,wind,0,5804323,51383176
,,,,,10831,wind,0,5869591,51317908
,,,,,4942,wind,0,5889611,51297888
,,,,,7451,wind,0,5889611,51297888
,,,,,11445,wind,0,5950347,51237152
,,,,,5720,solar,0,6495077,50692422
,,,,,10723,wind,0,6549405,50638094
,,,,,15826,solar,0,7051955,50135544
,,,,,14734,solar,0,7536075,49651424
,,,,,9423,wind,0,7584948,49602551
,,,,,2558,solar,0,8080088,49107411
,,,,,5644,wind,0,8109583,49077916
,,,,,3871,solar,0,8632748,48554751
,,,,,2637,solar,0,9125608,48061891
,,,,,11557,wind,0,9163011,48024488
,,,,,2768,wind,0,9260380,47927119
,,,,,6642,wind,0,9290486,47897013
,,,,,4454,solar,0,9785721,47401778
,,,,,9847,wind,0,9810811,47376688
,,,,,10351,wind,0,9823360,47364139
,,,,,15142,wind,0,9843532,47343967
,,,,,9923,wind,0,9934975,47252524
,,,,,4730,wind,0,9973338,47214161
,,,,,6138,wind,0,10013396,47174103
,,,,,13451,wind,0,10037657,47149842
,,,,,6736,wind,0,10063424,47124075
,,,,,15941,solar,0,10571009,46616490
,,,,,12830,wind,0,10598836,46588663
,,,,,5441,solar,0,11075546,46111953
,,,,,3743,wind,0,11117783,46069716
,,,,,6040,wind,0,11173968,46013531
,,,,,11555,solar,0,11658753,45528746
,,,,,6126,wind,0,11690968,45496531
,,,,,7718,solar,0,12240353,44947146
,,,,,12640,wind,0,12299132,44888367
,,,,,13416,solar,0,12851177,44336322
,,,,,8931,wind,0,12888428,44299071
,,,,,3427,wind,0,12918540,44268959
,,,,,2153,wind,0,12968663,44218836
,,,,,11831,wind,0,13041382,44146117
,,,,,5629,wind,0,13087422,44100077
,,,,,9648,wind,0,13096472,44091027
,,,,,11935,wind,0,13120769,44066730
,,,,,17441,wind,0,13158402,44029097
,,,,,4939,wind,0,13213201,43974298
,,,,,12067,wind,0,13253855,43933644
,,,,,5622,wind,0,13284488,43903011
,,,,,12461,solar,0,13781908,43405591
,,,,,9247,solar,0,14230783,42956716
,,,,,12158,solar,0,14720318,42467181
,,,,,10835,wind,0,14819343,42368156
,,,,,12032,wind,0,14872614,42314885
,,,,,6627,wind,0,14949823,42237676
,,,,,4238,wind,0,14998848,42188651
,,,,,16658,solar,0,15490283,41697216
,,,,,5149,wind,0,15549926,41637573
,,,,,14660,solar,0,16053996,41133503
,,,,,14734,wind,-2,16053996,41133503
,,,,,2750,solar,0,16547711,40639788
,,,,,2923,solar,0,17072016,40115483
,,,,,7768,wind,0,17121937,40065562
,,,,,11341,solar,0,17595132,39592367
,,,,,5970,wind,0,17676340,39511159
,,,,,5734,solar,0,18144975,39042524
,,,,,12339,wind,0,18153023,39034476
,,,,,4547,wind,0,18170210,39017289
,,,,,14525,wind,0,18300493,38887006
,,,,,14431,wind,0,18336281,38851218
,,,,,10329,solar,0,18829806,38357693
,,,,,15531,wind,0,18860583,38326916
,,,,,10249,solar,0,19333873,37853626
,,,,,14218,wind,0,19374332,37813167
,,,,,17444,solar,0,19877737,37377887
,,,,,5165,solar,0,20382947,37013813
,,,,,17642,solar,0,20904972,36632655
,,,,,14419,solar,0,21439062,36292009
,,,,,16033,solar,0,21938002,36034359
,,,,,10122,solar,0,22469812,35779597
,,,,,5450,wind,0,22508551,35746856
,,,,,7952,solar,0,22988396,35527761
,,,,,3645,solar,0,23463776,35323392
,,,,,14925,wind,0,23500905,35293869
,,,,,6726,wind,0,23579903,35224349
,,,,,10352,wind,0,23617034,35194356
,,,,,3727,solar,0,24126234,34966715
,,,,,6339,wind,0,24152333,34943502
,,,,,12434,wind,0,24166022,34932617
,,,,,4047,wind,0,24179286,34919802
,,,,,3571,solar,0,24702261,34680657
,,,,,10534,wind,0,24775853,34619132
,,,,,3732,wind,0,24841920,34559254
,,,,,5759,solar,0,25338390,34384206
,,,,,2854,solar,0,25829920,34217035
,,,,,10143,wind,0,25909863,34152882
,,,,,4042,wind,0,25938260,34126742
,,,,,15320,solar,0,26455155,33937441
,,,,,14954,wind,0,26509145,33897775
,,,,,14829,wind,0,26529553,33882459
,,,,,10346,wind,0,26601658,33824611
,,,,,2857,wind,0,26632447,33797630
,,,,,15959,solar,0,27145067,33612199
,,,,,6348,wind,0,27206629,33559374
,,,,,3160,solar,0,27705189,33435597
,,,,,8629,solar,0,28182469,33309807
,,,,,12146,wind,0,28227894,33277393
,,,,,4950,wind,0,28284713,33229523
,,,,,5570,wind,0,28361006,33171199
,,,,,15223,wind,0,28465309,33097917
,,,,,12136,solar,0,28948004,32967649
,,,,,9525,wind,0,28981540,32942433
,,,,,13616,wind,0,29060379,32883304
,,,,,3748,wind,0,29074045,32870446
,,,,,10525,wind,0,29122866,32833747
,,,,,17657,wind,0,29174797,32796859
,,,,,1755,solar,0,29681147,32676643
,,,,,11127,wind,0,29741611,32633453
,,,,,16029,wind,0,29776592,32607979
,,,,,12662,solar,0,30277147,32471730
,,,,,8630,wind,0,30330768,32431452
,,,,,17951,solar,0,30818688,32297611
,,,,,10747,wind,0,30878436,32254929
,,,,,6256,solar,0,31368921,32130255
,,,,,3421,solar,0,31900731,31999286
,,,,,3927,solar,0,32411831,31875836
,,,,,10021,wind,0,32504522,31806203
,,,,,9350,wind,0,32532484,31786303
,,,,,5927,wind,0,32566137,31758711
,,,,,5926,wind,0,32656288,31685473
,,,,,15660,solar,0,33170238,31545295
,,,,,2932,solar,0,33662528,31427792
,,,,,3256,solar,0,34154818,31313720
,,,,,9431,wind,0,34192857,31285140
,,,,,9645,wind,0,34230645,31256747
,,,,,8026,wind,0,34275823,31222791
,,,,,11246,wind,0,34323993,31188409
,,,,,10232,wind,0,34490397,31063392
,,,,,9637,wind,0,34520546,31040741
,,,,,12161,solar,0,35016637,30923018
,,,,,5242,wind,0,35044560,30898710
,,,,,7734,wind,0,35066008,30881413
,,,,,10939,solar,0,35541958,30793373
,,,,,11654,wind,0,35560899,30781881
,,,,,11441,wind,0,35602127,30753938
,,,,,15337,solar,0,36101732,30662915
,,,,,8248,wind,0,36133629,30640040
,,,,,15627,wind,0,36158075,30623988
,,,,,17750,solar,0,36626330,30538834
,,,,,5927,wind,-2,36626330,30538834
,,,,,2657,wind,0,36670457,30502186
,,,,,3162,solar,0,37172152,30416490
,,,,,6743,wind,0,37209876,30386621
,,,,,8717,wind,0,37265595,30347216
,,,,,11744,solar,0,37743730,30258362
,,,,,14063,wind,0,37780997,30234868
,,,,,12835,wind,0,37818536,30209455
,,,,,15125,wind,0,37853330,30186440
,,,,,6726,wind,-2,37853330,30186440
,,,,,2954,wind,0,37897554,30150609
,,,,,10548,wind,0,37905738,30144690
,,,,,15231,wind,0,37943451,30119701
,,,,,10030,wind,0,38094683,30011468
,,,,,12132,wind,0,38156573,29969468
,,,,,6668,solar,0,38682683,29878983
,,,,,12862,wind,0,38706607,29864253
,,,,,5023,wind,0,38754313,29823614
,,,,,9863,wind,0,38793611,29797050
,,,,,15959,solar,-2,38793611,29797050
,,,,,17547,wind,0,38820021,29778822
,,,,,6421,wind,0,38854414,29751536
,,,,,16444,wind,0,38924018,29703292
,,,,,12949,wind,0,38999673,29655533
,,,,,6737,solar,0,39465078,29573542
,,,,,17341,wind,0,39499554,29549673
,,,,,5042,wind,0,39586406,29476318
,,,,,3345,wind,0,39612622,29453408
,,,,,11431,wind,0,39809341,29319386
,,,,,13937,wind,0,39830827,29305331
,,,,,12462,wind,0,39859547,29287519
,,,,,9859,wind,0,39890476,29266658
,,,,,2753,wind,0,39920727,29241876
,,,,,9049,solar,0,40386797,29157345
,,,,,17656,wind,0,40429937,29128310
,,,,,10350,wind,0,40441667,29120574
,,,,,14344,wind,0,40445504,29118371
,,,,,6668,solar,-2,40445504,29118371
,,,,,11451,wind,0,40480186,29096694
,,,,,4546,wind,0,40502629,29076880
,,,,,5327,wind,0,40538085,29048767
,,,,,14550,wind,0,40554119,29039032
,,,,,12534,wind,0,40569364,29028881
,,,,,11832,solar,0,41062224,28936939
,,,,,9049,solar,-2,41062224,28936939
,,,,,16358,solar,0,41565154,28847295
,,,,,12815,wind,0,41651970,28784994
,,,,,10845,wind,-2,41651970,28784994
,,,,,15832,solar,0,42145495,28716897
,,,,,4834,wind,0,42183504,28685707
,,,,,4922,solar,0,42721394,28626521
,,,,,10127,wind,0,42773584,28591988
,,,,,10026,wind,0,42814743,28564772
,,,,,4151,wind,0,42835576,28547916
,,,,,3646,wind,-2,42835576,28547916
,,,,,2946,wind,0,42888755,28504714
,,,,,10647,wind,0,43004762,28432540
,,,,,3747,wind,0,43043901,28400462
,,,,,2970,wind,0,43128278,28334946
,,,,,9025,solar,0,43642798,28273021
,,,,,14259,solar,0,44140313,28209192
,,,,,3473,solar,0,44670223,28150681
,,,,,3330,wind,0,44703308,28123359
,,,,,9863,wind,-2,44703308,28123359
,,,,,5355,wind,0,44742992,28096349
,,,,,12858,solar,0,45235567,28035052
,,,,,2957,solar,0,45727667,27983853
,,,,,6642,solar,-2,45727667,27983853
,,,,,4834,wind,-2,45727667,27983853
,,,,,3252,solar,0,46215492,27934826
,,,,,13024,wind,0,46272127,27899701
,,,,,16130,wind,0,46309397,27875868
,,,,,16538,wind,0,46338622,27857197
,,,,,10319,solar,0,46882972,27791622
,,,,,6428,wind,0,47006180,27701338
,,,,,13430,wind,0,47046855,27676756
,,,,,13460,wind,0,47072959,27662148
,,,,,5022,wind,0,47142979,27605534
,,,,,4437,solar,0,47604489,27557148
,,,,,14829,wind,-2,47604489,27557148
,,,,,3571,solar,-2,47604489,27557148
,,,,,11030,wind,0,47667859,27517819
,,,,,12233,wind,0,47680493,27510295
,,,,,16034,solar,0,48178293,27448248
,,,,,10140,solar,0,48645788,27391904
,,,,,10647,wind,-2,48645788,27391904
,,,,,16260,solar,0,49162588,27328111
,,,,,11429,solar,0,49662668,27265215
,,,,,8352,wind,0,49687717,27249805
,,,,,3032,wind,0,49709520,27231325
,,,,,4259,wind,0,49798531,27162221
,,,,,13523,wind,0,49877182,27114455
,,,,,3750,wind,0,49902576,27094157
,,,,,5443,wind,0,49957488,27053734
,,,,,15227,wind,0,49991876,27033015
,,,,,3460,wind,0,50025251,27006665
,,,,,10928,wind,0,50090194,26966353
,,,,,14640,wind,0,50102823,26959100
,,,,,11047,wind,0,50149270,26930330
,,,,,18045,wind,0,50187856,26905645
,,,,,12535,wind,0,50218847,26886564
,,,,,14829,wind,-2,50218847,26886564
,,,,,14829,wind,-2,50218847,26886564
,,,,,14829,wind,-2,50218847,26886564
,,,,,4546,wind,-2,50218847,26886564
,,,,,15335,wind,0,50276089,26851869
,,,,,3740,wind,0,50335858,26803425
